stock_code,description_clean,n_transacciones,unidades_totales,revenue_total,precio_medio,cluster,categoria_regla,categorias_candidatas,num_categorias_candidatas,estrato_muestreo,categoria_predicha,confianza_margen,categoria_final
23370,SET 36 COLOURING PENCILS DOILY,153,1550,2151.6,1.54,22,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,3.3924561941892333,Papelería y Tarjetería
23371,SET 36 COLOUR PENCILS SPACEBOY,186,1705,2304.78,1.52,22,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,1.9842568235537523,Papelería y Tarjetería
23372,SET 36 COLOUR PENCILS DOLLY GIRL,151,1389,1750.29,1.61,40,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,2.009251940488274,Papelería y Tarjetería
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,100,1608,1313.39,0.91,6,Navidad,"['Navidad', 'Bolsos y Carteras']",2,Navidad,Navidad,2.0590334369881615,Navidad
23374,RED SPOT PAPER GIFT BAG,131,2456,1962.83,0.87,6,Bolsos y Carteras,['Bolsos y Carteras'],1,Bolsos y Carteras,Bolsos y Carteras,1.992386104519357,Bolsos y Carteras
23375,50 S CHRISTMAS PAPER GIFT BAG,103,1342,1100.69,0.94,6,Navidad,"['Navidad', 'Bolsos y Carteras']",2,Navidad,Navidad,2.339437325002606,Navidad
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,159,3039,1384.91,0.51,12,Navidad,['Navidad'],1,Navidad,Navidad,2.092253892713958,Navidad
23377,PACK OF 12 DOLLY GIRL TISSUES,134,1351,592.45,0.56,40,,[],0,Sin regla,Papelería y Tarjetería,0.31963135687275235,Papelería y Tarjetería
23378,PACK OF 12 50 S CHRISTMAS TISSUES,183,3997,1840.08,0.46,12,Navidad,['Navidad'],1,Navidad,Navidad,2.056257175321617,Navidad
23379,PACK OF 12 RED APPLE TISSUES,77,1220,465.36,0.54,12,,[],0,Sin regla,Papelería y Tarjetería,0.08586184806763325,Sin clasificar
23380,PACK OF 12 VINTAGE DOILY TISSUES,123,2344,983.5,0.49,12,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,1.9155338965703608,Papelería y Tarjetería
23381,PACK OF 12 VINTAGE LEAF TISSUES,81,1496,562.88,0.48,12,,[],0,Sin regla,Papelería y Tarjetería,0.47829712311099104,Papelería y Tarjetería
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,221,1875,7356.18,4.66,4,Navidad,"['Navidad', 'Decoración del Hogar']",2,Navidad,Navidad,1.9603690991110716,Navidad
23388,WOODLAND MINI BACKPACK,154,821,3432.09,4.63,22,Bolsos y Carteras,['Bolsos y Carteras'],1,Bolsos y Carteras,Bolsos y Carteras,2.0646836019560375,Bolsos y Carteras
23389,SPACEBOY MINI BACKPACK,239,1115,4751.49,4.53,22,Bolsos y Carteras,['Bolsos y Carteras'],1,Bolsos y Carteras,Bolsos y Carteras,2.0180718899610537,Bolsos y Carteras
23390,DOLLY GIRL MINI BACKPACK,166,747,3025.59,4.39,40,Bolsos y Carteras,['Bolsos y Carteras'],1,Bolsos y Carteras,Bolsos y Carteras,1.9536248219144934,Bolsos y Carteras
23391,I LOVE LONDON MINI BACKPACK,88,389,1628.17,4.61,31,Bolsos y Carteras,['Bolsos y Carteras'],1,Bolsos y Carteras,Bolsos y Carteras,1.8759181094306439,Bolsos y Carteras
23392,SPACEBOY ROCKET LOLLY MAKERS,114,662,1475.03,2.7,22,,[],0,Sin regla,Papelería y Tarjetería,0.07288751556148038,Sin clasificar
23393,HOME SWEET HOME CUSHION COVER,231,801,3207.91,4.48,21,Textiles del Hogar,['Textiles del Hogar'],1,Textiles del Hogar,Textiles del Hogar,1.8611007947808755,Textiles del Hogar
23394,POSTE FRANCE CUSHION COVER,152,435,1877.65,4.95,21,Textiles del Hogar,['Textiles del Hogar'],1,Textiles del Hogar,Textiles del Hogar,2.3330660410659076,Textiles del Hogar
23395,BELLE JARDINIERE CUSHION COVER,211,748,3257.08,4.92,21,Textiles del Hogar,['Textiles del Hogar'],1,Textiles del Hogar,Textiles del Hogar,2.4131761917488053,Textiles del Hogar
23396,LE JARDIN BOTANIQUE CUSHION COVER,201,654,2750.53,4.8,21,Textiles del Hogar,['Textiles del Hogar'],1,Textiles del Hogar,Textiles del Hogar,1.965330047924525,Textiles del Hogar
23397,FOOT STOOL HOME SWEET HOME,217,489,5097.65,11.57,22,,[],0,Sin regla,Textiles del Hogar,0.05698358361750433,Sin clasificar
23398,HANGING HEART BONHEUR,75,606,535.35,1.05,39,Decoración del Hogar,['Decoración del Hogar'],1,Decoración del Hogar,Decoración del Hogar,2.1065321668584565,Decoración del Hogar
23399,HOME SWEET HOME HANGING HEART,234,1914,1745.55,1.11,39,Decoración del Hogar,['Decoración del Hogar'],1,Decoración del Hogar,Decoración del Hogar,1.4661736284649587,Decoración del Hogar
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,108,461,2409.34,6.85,22,,[],0,Sin regla,Decoración del Hogar,0.14759537348076968,Sin clasificar
23401,RUSTIC MIRROR WITH LACE HEART,83,459,2354.87,7.09,20,"Espejos, Relojes y Arte de Pared","['Espejos, Relojes y Arte de Pared']",1,"Espejos, Relojes y Arte de Pared","Espejos, Relojes y Arte de Pared",2.0776184036166923,"Espejos, Relojes y Arte de Pared"
23402,HOME SWEET HOME 3 PEG HANGER,68,296,1147.28,4.45,22,,[],0,Sin regla,Cocina y Mesa,0.0002402542918469308,Sin clasificar
23403,LETTER HOLDER HOME SWEET HOME,135,625,2204.11,4.37,22,,[],0,Sin regla,Textiles del Hogar,0.11240942655611097,Sin clasificar
23404,HOME SWEET HOME BLACKBOARD,169,1011,4561.76,6.02,22,Decoración del Hogar,['Decoración del Hogar'],1,Decoración del Hogar,Decoración del Hogar,1.9406516521503665,Decoración del Hogar
23405,HOME SWEET HOME 2 DRAWER CABINET,71,252,1311.48,5.99,22,Cajas y Almacenamiento,['Cajas y Almacenamiento'],1,Cajas y Almacenamiento,Cajas y Almacenamiento,2.3110273140898037,Cajas y Almacenamiento
23406,HOME SWEET HOME KEY HOLDER,111,456,2422.66,7.11,22,,[],0,Sin regla,Textiles del Hogar,0.09183468154640728,Sin clasificar
23407,SET OF 2 TRAYS HOME SWEET HOME,133,265,2709.43,10.68,22,,[],0,Sin regla,Cocina y Mesa,0.0006723173594626597,Sin clasificar
23408,PHOTO FRAME LINEN AND LACE SMALL,59,310,644.8,2.08,33,Marcos y Fotografía,['Marcos y Fotografía'],1,Marcos y Fotografía,Marcos y Fotografía,2.071568371449316,Marcos y Fotografía
23409,PHOTO FRAME LINEN AND LACE LARGE,43,215,801.68,3.81,33,Marcos y Fotografía,['Marcos y Fotografía'],1,Marcos y Fotografía,Marcos y Fotografía,2.035938662985488,Marcos y Fotografía
23410,CURIO CABINET LINEN AND LACE,18,36,290.1,8.03,22,Cajas y Almacenamiento,['Cajas y Almacenamiento'],1,Cajas y Almacenamiento,Cajas y Almacenamiento,2.001911484365494,Cajas y Almacenamiento
23411,TRELLIS COAT RACK,57,227,1118.61,5.84,22,Cajas y Almacenamiento,['Cajas y Almacenamiento'],1,Cajas y Almacenamiento,Cajas y Almacenamiento,1.9109882437048915,Cajas y Almacenamiento
23412,HEART MIRROR ANTIQUE WHITE,77,358,2354.8,7.72,20,"Espejos, Relojes y Arte de Pared","['Espejos, Relojes y Arte de Pared']",1,"Espejos, Relojes y Arte de Pared","Espejos, Relojes y Arte de Pared",2.0304804030413757,"Espejos, Relojes y Arte de Pared"
23413,VINTAGE COFFEE GRINDER BOX,58,173,909.31,6.32,4,,[],0,Sin regla,Cajas y Almacenamiento,0.4289821678878395,Cajas y Almacenamiento
23414,ZINC BOX SIGN HOME,64,141,1378.75,10.07,11,Carteles y Señalética,['Carteles y Señalética'],1,Carteles y Señalética,Carteles y Señalética,1.9288320726322592,Carteles y Señalética
23415,HOME SWEET HOME HOOK,47,328,412.18,1.45,22,,[],0,Sin regla,Decoración del Hogar,0.06750139781871356,Sin clasificar
23416,CHAMBRE HOOK,25,132,184.68,1.76,22,,[],0,Sin regla,Cocina y Mesa,0.08740039568339597,Sin clasificar
23417,BATHROOM HOOK,28,146,157.5,1.6,22,,[],0,Sin regla,Cajas y Almacenamiento,0.1516746703843157,Sin clasificar
23418,LAVENDER TOILETTE BOTTLE,79,557,1166.0,2.56,22,,[],0,Sin regla,Botellas de Agua Caliente y Confort,0.16262365766398457,Sin clasificar
23419,HOME SWEET HOME BOTTLE,86,473,1043.72,2.67,22,,[],0,Sin regla,Decoración del Hogar,0.10505498006289349,Sin clasificar
23420,PANTRY HOOK TEA STRAINER,32,164,351.37,2.34,27,Cocina y Mesa,['Cocina y Mesa'],1,Cocina y Mesa,Cocina y Mesa,1.818579079470458,Cocina y Mesa
23421,PANTRY HOOK SPATULA,33,160,349.2,2.51,27,Cocina y Mesa,['Cocina y Mesa'],1,Cocina y Mesa,Cocina y Mesa,1.8002353958553863,Cocina y Mesa
23422,PANTRY HOOK BALLOON WHISK,47,213,477.89,2.78,27,Pascua y Fiestas,"['Pascua y Fiestas', 'Cocina y Mesa']",2,Pascua y Fiestas,Pascua y Fiestas,1.7487972704306944,Pascua y Fiestas
23423,PANTRY 3 HOOK ROLLING PIN HANGER,66,219,876.9,4.54,27,Cocina y Mesa,['Cocina y Mesa'],1,Cocina y Mesa,Cocina y Mesa,1.847035446764167,Cocina y Mesa
23424,GINGHAM RECIPE BOOK BOX,135,462,2509.62,6.19,4,Cajas y Almacenamiento,['Cajas y Almacenamiento'],1,Cajas y Almacenamiento,Cajas y Almacenamiento,1.8916119177102082,Cajas y Almacenamiento
23425,STORAGE TIN HOME SWEET HOME,56,275,621.44,3.1,22,Cajas y Almacenamiento,['Cajas y Almacenamiento'],1,Cajas y Almacenamiento,Cajas y Almacenamiento,1.7884839837728495,Cajas y Almacenamiento
23426,METAL SIGN DROP YOUR PANTS,208,1275,3444.43,3.33,11,Carteles y Señalética,['Carteles y Señalética'],1,Carteles y Señalética,Carteles y Señalética,1.942528243751949,Carteles y Señalética
23427,STOOL HOME SWEET HOME,115,237,2860.58,12.97,22,,[],0,Sin regla,Textiles del Hogar,0.04858812041648375,Sin clasificar
23428,IVORY RETRO KITCHEN WALL CLOCK,33,77,675.91,9.92,16,"Espejos, Relojes y Arte de Pared","['Espejos, Relojes y Arte de Pared']",1,"Espejos, Relojes y Arte de Pared","Espejos, Relojes y Arte de Pared",1.9777999130029058,"Espejos, Relojes y Arte de Pared"
23429,RED RETRO KITCHEN WALL CLOCK,23,47,400.01,8.89,16,"Espejos, Relojes y Arte de Pared","['Espejos, Relojes y Arte de Pared']",1,"Espejos, Relojes y Arte de Pared","Espejos, Relojes y Arte de Pared",2.080505682081902,"Espejos, Relojes y Arte de Pared"
23430,BLUE RETRO KITCHEN WALL CLOCK,18,36,301.88,8.62,16,"Espejos, Relojes y Arte de Pared","['Espejos, Relojes y Arte de Pared']",1,"Espejos, Relojes y Arte de Pared","Espejos, Relojes y Arte de Pared",1.9988770380504743,"Espejos, Relojes y Arte de Pared"
23431,NATURAL HANGING QUILTED HEARTS,74,1449,1171.23,1.36,22,Textiles del Hogar,['Textiles del Hogar'],1,Textiles del Hogar,Textiles del Hogar,1.9265840458062926,Textiles del Hogar
23432,PRETTY HANGING QUILTED HEARTS,74,1276,1088.36,1.37,22,Textiles del Hogar,['Textiles del Hogar'],1,Textiles del Hogar,Textiles del Hogar,1.9745387140477566,Textiles del Hogar
23433,HANGING QUILTED PATCHWORK APPLES,89,1258,1108.58,1.5,22,Textiles del Hogar,['Textiles del Hogar'],1,Textiles del Hogar,Textiles del Hogar,1.9579728929121991,Textiles del Hogar
23434,3 RAFFIA RIBBONS 50 S CHRISTMAS,200,2095,1884.17,0.88,0,Navidad,"['Navidad', 'Papelería y Tarjetería']",2,Navidad,Navidad,2.0224647499740698,Navidad
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,99,824,732.42,0.9,0,Navidad,"['Navidad', 'Papelería y Tarjetería']",2,Navidad,Navidad,2.0504491352058607,Navidad
23436,VINTAGE CHRISTMAS GIFT BAG LARGE,114,1979,2367.39,1.44,6,Navidad,"['Navidad', 'Bolsos y Carteras']",2,Navidad,Navidad,2.019467944626937,Navidad
23437,50 S CHRISTMAS GIFT BAG LARGE,131,1939,2373.63,1.42,6,Navidad,"['Navidad', 'Bolsos y Carteras']",2,Navidad,Navidad,2.301110850900585,Navidad
23438,RED SPOT GIFT BAG LARGE,109,1809,2209.92,1.37,6,Bolsos y Carteras,['Bolsos y Carteras'],1,Bolsos y Carteras,Bolsos y Carteras,2.1223554220889627,Bolsos y Carteras
23439,HAND WARMER RED LOVE HEART,412,3986,8855.51,2.23,31,Botellas de Agua Caliente y Confort,['Botellas de Agua Caliente y Confort'],1,Botellas de Agua Caliente y Confort,Botellas de Agua Caliente y Confort,1.6622642173122644,Botellas de Agua Caliente y Confort
23440,PAINT YOUR OWN EGGS IN CRATE,5,164,299.36,2.02,22,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,1.6900238562109284,Papelería y Tarjetería
23441,HAND PAINTED HANGING EASTER EGG,3,22,9.24,0.42,8,Pascua y Fiestas,['Pascua y Fiestas'],1,Pascua y Fiestas,Pascua y Fiestas,1.980457486691954,Pascua y Fiestas
23442,12 HANGING EGGS HAND PAINTED,8,40,83.2,2.08,12,,[],0,Sin regla,Papelería y Tarjetería,0.31508440947985705,Papelería y Tarjetería
23444,NEXT DAY CARRIAGE,79,79,1200.0,15.19,22,,[],0,Sin regla,Papelería y Tarjetería,0.06776952198660224,Sin clasificar
23445,ICE CREAM BUBBLES,102,2668,2161.24,0.87,22,,[],0,Sin regla,Cocina y Mesa,0.03130644112981151,Sin clasificar
23446,BLUE BUNNY EASTER EGG BASKET,3,157,230.25,1.58,8,Pascua y Fiestas,['Pascua y Fiestas'],1,Pascua y Fiestas,Pascua y Fiestas,3.3855284454946593,Pascua y Fiestas
23447,PINK BUNNY EASTER EGG BASKET,4,158,231.9,1.6,8,Pascua y Fiestas,['Pascua y Fiestas'],1,Pascua y Fiestas,Pascua y Fiestas,3.512853737946511,Pascua y Fiestas
23448,CREAM BUNNY EASTER EGG BASKET,3,25,41.25,1.65,8,Pascua y Fiestas,['Pascua y Fiestas'],1,Pascua y Fiestas,Pascua y Fiestas,3.2206854858603204,Pascua y Fiestas
23449,SET OF 6 EASTER RAINBOW CHICKS,1,12,15.0,1.25,22,Pascua y Fiestas,['Pascua y Fiestas'],1,Pascua y Fiestas,Pascua y Fiestas,2.1209396237325526,Pascua y Fiestas
23451,SQUARE MINI PORTRAIT FRAME,53,277,556.17,2.27,13,Marcos y Fotografía,['Marcos y Fotografía'],1,Marcos y Fotografía,Marcos y Fotografía,1.979991886911421,Marcos y Fotografía
23452,HEART MINI PORTRAIT FRAME,87,518,1021.76,2.07,13,Marcos y Fotografía,['Marcos y Fotografía'],1,Marcos y Fotografía,Marcos y Fotografía,2.1004277507865288,Marcos y Fotografía
23453,OVAL MINI PORTRAIT FRAME,49,316,615.98,1.99,13,Marcos y Fotografía,['Marcos y Fotografía'],1,Marcos y Fotografía,Marcos y Fotografía,1.9928251043692504,Marcos y Fotografía
23454,THREE MINI HANGING FRAMES,55,174,733.2,4.52,22,Marcos y Fotografía,['Marcos y Fotografía'],1,Marcos y Fotografía,Marcos y Fotografía,1.9338240422490647,Marcos y Fotografía
23455,SMALL PARLOUR PICTURE FRAME,36,207,569.43,2.87,13,Marcos y Fotografía,['Marcos y Fotografía'],1,Marcos y Fotografía,Marcos y Fotografía,1.9909942157276053,Marcos y Fotografía
23456,MEDIUM PARLOUR PICTURE FRAME,36,158,634.1,4.12,13,Marcos y Fotografía,['Marcos y Fotografía'],1,Marcos y Fotografía,Marcos y Fotografía,1.8624082955249333,Marcos y Fotografía
23457,LARGE PARLOUR PICTURE FRAME,31,112,549.88,5.11,13,Marcos y Fotografía,['Marcos y Fotografía'],1,Marcos y Fotografía,Marcos y Fotografía,1.9918237898379183,Marcos y Fotografía
23458,DOLLY CABINET 3 DRAWERS,30,51,762.45,14.95,22,Cajas y Almacenamiento,['Cajas y Almacenamiento'],1,Cajas y Almacenamiento,Cajas y Almacenamiento,2.2983991903856893,Cajas y Almacenamiento
23459,DOLLY CABINET 2 DRAWERS,19,33,412.5,12.5,22,Cajas y Almacenamiento,['Cajas y Almacenamiento'],1,Cajas y Almacenamiento,Cajas y Almacenamiento,2.3363907300018463,Cajas y Almacenamiento
23460,SWEETHEART WALL TIDY,43,108,1007.08,9.9,30,,[],0,Sin regla,"Espejos, Relojes y Arte de Pared",0.5236246378991474,"Espejos, Relojes y Arte de Pared"
23461,SWEETHEART BIRD HOUSE,100,847,3041.21,4.55,30,,[],0,Sin regla,Velas e Iluminación,0.04107712709919964,Sin clasificar
23462,ROCOCO WALL MIRROR WHITE,46,80,1607.04,20.7,20,"Espejos, Relojes y Arte de Pared","['Espejos, Relojes y Arte de Pared']",1,"Espejos, Relojes y Arte de Pared","Espejos, Relojes y Arte de Pared",2.6870162103871182,"Espejos, Relojes y Arte de Pared"
23463,VINTAGE ZINC WATERING CAN,8,13,139.4,11.21,22,Jardín y Exterior,['Jardín y Exterior'],1,Jardín y Exterior,Jardín y Exterior,2.0541968219800077,Jardín y Exterior
23464,VINTAGE ZINC WATERING CAN SMALL,8,18,99.2,6.21,22,Jardín y Exterior,['Jardín y Exterior'],1,Jardín y Exterior,Jardín y Exterior,1.9627625777216564,Jardín y Exterior
23465,TUSCAN VILLA BIRD FEEDER,16,29,247.63,8.77,22,Jardín y Exterior,['Jardín y Exterior'],1,Jardín y Exterior,Decoración del Hogar,0.08028946301712325,Jardín y Exterior
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,27,55,498.03,10.08,22,Jardín y Exterior,['Jardín y Exterior'],1,Jardín y Exterior,Decoración del Hogar,0.22029047777202482,Decoración del Hogar
23467,VINTAGE ZINC PLANTER,11,32,120.08,4.37,22,,[],0,Sin regla,Jardín y Exterior,0.16418229869822465,Sin clasificar
23468,TUSCAN VILLA BIRD TABLE,11,19,156.75,8.25,19,,[],0,Sin regla,Decoración del Hogar,0.359939782284061,Decoración del Hogar
23469,CARD HOLDER LOVE BIRD SMALL,72,332,1355.24,4.64,31,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,1.7741377845026223,Papelería y Tarjetería
23470,CARD HOLDER LOVE BIRD LARGE,84,232,1460.5,6.81,31,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,1.7504034055696147,Papelería y Tarjetería
23471,SIX DRAWER OFFICE TIDY,27,65,616.79,10.16,22,,[],0,Sin regla,Cajas y Almacenamiento,0.8337903057826981,Cajas y Almacenamiento
23472,NINE DRAWER OFFICE TIDY,33,58,894.42,16.09,22,,[],0,Sin regla,Cajas y Almacenamiento,1.0343158662360792,Cajas y Almacenamiento
23473,WOODLAND SMALL RED FELT HEART,51,678,552.02,0.95,39,,[],0,Sin regla,Decoración del Hogar,0.20390128134435537,Decoración del Hogar
23474,WOODLAND SMALL BLUE FELT HEART,38,312,270.96,1.04,39,,[],0,Sin regla,Decoración del Hogar,0.27305736610810616,Decoración del Hogar
23475,WOODLAND SMALL PINK FELT HEART,31,286,242.18,0.96,39,,[],0,Sin regla,Decoración del Hogar,0.2698631177020109,Decoración del Hogar
23476,WOODLAND LARGE RED FELT HEART,22,205,264.72,1.47,39,,[],0,Sin regla,Decoración del Hogar,0.38223769027182364,Decoración del Hogar
23477,WOODLAND LARGE BLUE FELT HEART,13,92,123.47,1.72,39,,[],0,Sin regla,Decoración del Hogar,0.3027809799019108,Decoración del Hogar
23478,WOODLAND LARGE PINK FELT HEART,13,285,324.4,1.51,39,,[],0,Sin regla,Decoración del Hogar,0.29798738803736424,Decoración del Hogar
23479,WIRE EGG BASKET,44,113,872.38,8.27,8,,[],0,Sin regla,Velas e Iluminación,0.13127158922720183,Sin clasificar
23480,MINI LIGHTS WOODLAND MUSHROOMS,218,1798,6719.14,4.43,23,Velas e Iluminación,['Velas e Iluminación'],1,Velas e Iluminación,Velas e Iluminación,1.7571069491419835,Velas e Iluminación
23481,PEARLISED IVORY HEART SMALL,32,228,281.17,1.28,39,,[],0,Sin regla,Cocina y Mesa,0.012442204459780226,Sin clasificar
23482,PEARLISED IVORY HEART LARGE,39,418,661.02,1.77,39,,[],0,Sin regla,Decoración del Hogar,0.028869212306138814,Sin clasificar
23483,HANGING BUTTERFLY T LIGHT HOLDER,74,1328,1636.36,2.41,15,Velas e Iluminación,['Velas e Iluminación'],1,Velas e Iluminación,Velas e Iluminación,2.04870111845091,Velas e Iluminación
23484,HEART TRELLIS TRIPLE T LIGHT HOLDER,36,185,547.35,3.67,15,Velas e Iluminación,['Velas e Iluminación'],1,Velas e Iluminación,Velas e Iluminación,1.9233278730814876,Velas e Iluminación
23485,BOTANICAL GARDENS WALL CLOCK,83,262,5843.92,24.79,16,"Espejos, Relojes y Arte de Pared","['Espejos, Relojes y Arte de Pared', 'Jardín y Exterior']",2,"Espejos, Relojes y Arte de Pared","Espejos, Relojes y Arte de Pared",2.20252901971711,"Espejos, Relojes y Arte de Pared"
23486,ANTIQUE HEART SHELF UNIT,74,275,4145.47,17.81,39,,[],0,Sin regla,Cocina y Mesa,0.43410653769773805,Cocina y Mesa
23487,SWEET HEART CAKE CARRIER,44,80,795.58,10.37,32,,[],0,Sin regla,Cocina y Mesa,0.8547159437081936,Cocina y Mesa
23489,VINTAGE BELLS GARLAND,165,913,2709.23,3.22,14,Decoración del Hogar,['Decoración del Hogar'],1,Decoración del Hogar,Decoración del Hogar,2.0287014908921934,Decoración del Hogar
23490,T LIGHT HOLDER HANGING LOVE BIRD,101,542,2032.77,3.96,15,Velas e Iluminación,['Velas e Iluminación'],1,Velas e Iluminación,Velas e Iluminación,1.9875201267844695,Velas e Iluminación
23491,VINTAGE JINGLE BELLS HEART,79,228,1897.76,8.46,39,,[],0,Sin regla,Decoración del Hogar,0.7434207080083256,Decoración del Hogar
23492,VINTAGE JINGLE BELLS WREATH,28,76,635.38,8.55,22,Decoración del Hogar,['Decoración del Hogar'],1,Decoración del Hogar,Decoración del Hogar,1.8224783176507628,Decoración del Hogar
23493,VINTAGE DOILY TRAVEL SEWING KIT,424,3964,8497.98,2.16,22,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,1.8189029047999818,Papelería y Tarjetería
23494,VINTAGE DOILY DELUXE SEWING KIT,206,809,5354.01,6.81,22,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,2.0307931010067546,Papelería y Tarjetería
23495,SET OF 3 PANTRY WOODEN SPOONS,41,225,306.66,1.72,27,Cocina y Mesa,['Cocina y Mesa'],1,Cocina y Mesa,Cocina y Mesa,2.3458038056167307,Cocina y Mesa
23496,PANTRY KITCHEN THERMOMETER,31,112,154.52,1.56,27,Cocina y Mesa,['Cocina y Mesa'],1,Cocina y Mesa,Cocina y Mesa,1.889215897747958,Cocina y Mesa
23497,CLASSIC CHROME BICYCLE BELL,200,2558,3656.02,1.62,22,,[],0,Sin regla,Jardín y Exterior,0.27036741418523047,Jardín y Exterior
23498,CLASSIC BICYCLE CLIPS,102,1640,2372.68,1.66,22,,[],0,Sin regla,Jardín y Exterior,0.26445084239771177,Jardín y Exterior
23499,SET 12 VINTAGE DOILY CHALK,113,1312,586.23,0.48,12,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,1.9640196140274642,Papelería y Tarjetería
23500,KEY RING BASEBALL BOOT ASSORTED,102,1626,2038.33,1.39,22,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.9717593801755926,Joyería y Bijouterie
23501,KEY RING BASEBALL BOOT UNION JACK,114,1821,2217.87,1.5,17,Joyería y Bijouterie,['Joyería y Bijouterie'],1,Joyería y Bijouterie,Joyería y Bijouterie,1.8504310820427397,Joyería y Bijouterie
23502,PLAYING CARDS VINTAGE DOILY,95,714,896.41,1.3,25,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,3.6484017421103623,Papelería y Tarjetería
23503,PLAYING CARDS KEEP CALM CARRY ON,342,3643,4860.55,1.28,25,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,1.9528820076237465,Papelería y Tarjetería
23504,PLAYING CARDS JUBILEE UNION JACK,217,1927,2848.89,1.35,17,Papelería y Tarjetería,['Papelería y Tarjetería'],1,Papelería y Tarjetería,Papelería y Tarjetería,1.9078791258657595,Papelería y Tarjetería
